source_url,anchor_text,link_url,rel,nofollow,context
https://pu.edu.pk/page/show/contact-us.html,Site Map,https://pu.edu.pk/home/sitemap,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Careers,https://pu.edu.pk/careers/,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,FAQs,https://pu.edu.pk/faq,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Contact Us,https://pu.edu.pk/page/show/contact-us.html,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Donate,https://alumni.pu.edu.pk/home/news/910/,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Donate,https://alumni.pu.edu.pk/home/news/910/,,False,"Donate
                    
                    
                        
                         
                	Staff A - Z
                    
                    
                        
                                  	
                                              
                                                
                                                
     
           
     
     
         
     
Language
    en
    ur"
https://pu.edu.pk/page/show/contact-us.html,Staff A - Z,https://pu.edu.pk/home/allstaff,,False,"Donate
                    
                    
                        
                         
                	Staff A - Z
                    
                    
                        
                                  	
                                              
                                                
                                                
     
           
     
     
         
     
Language
    en
    ur"
https://pu.edu.pk/page/show/contact-us.html,,https://pu.edu.pk/home/dec,https://pu.edu.pk/js/resp/stylesheets/main.css,False,"Donate
                    
                    
                        
                         
                	Staff A - Z
                    
                    
                        
                                  	
                                              
                                                
                                                
     
           
     
     
         
     
Language
    en
    ur"
https://pu.edu.pk/page/show/contact-us.html,,https://pu.edu.pk/home/inc,https://pu.edu.pk/css/styles3.css,False,"Donate
                    
                    
                        
                         
                	Staff A - Z
                    
                    
                        
                                  	
                                              
                                                
                                                
     
           
     
     
         
     
Language
    en
    ur"
https://pu.edu.pk/page/show/contact-us.html,Quick Links,https://pu.edu.pk/home/more/6,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Info Desk,https://pu.edu.pk/page/show/infodesk.html,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Site Map,https://pu.edu.pk/home/sitemap,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Careers,https://pu.edu.pk/careers/,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,FAQs,https://pu.edu.pk/faq,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Contact Us,https://pu.edu.pk/page/show/contact-us.html,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,Donate,https://alumni.pu.edu.pk/home/news/910/,,False,"Quick Links
                        
                         
                	Info Desk
                        
                         
                	Site Map
                        
                         
                	Careers
                        
                         
                	FAQs
                        
                         
                	Contact Us
                        
                         
                	Donate"
https://pu.edu.pk/page/show/contact-us.html,,https://pu.edu.pk/,,False,Estb. 1882                 University of the Punjab
https://pu.edu.pk/page/show/contact-us.html,Main Page,https://pu.edu.pk/home/index,,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,About Us,https://pu.edu.pk/page,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Our History Our Pride,https://pu.edu.pk/page/show/historyandpride.html,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Administration,https://pu.edu.pk/home/Admin_structure/,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Campuses,https://pu.edu.pk/page/show/Campuses.html,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Picture Gallery,https://pu.edu.pk/help/gallery/,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Chancellor's Message,https://pu.edu.pk/page/show/Chancellor-Message.html,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Vice Chancellor's Message,https://pu.edu.pk/page/show/vc-message.html,a0,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Faculties,https://pu.edu.pk/home/faculties,a1,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Departments,https://pu.edu.pk/departments/,a1,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Independent Centre,https://pu.edu.pk/home/Independent,a1,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Programs,https://pu.edu.pk/program,a1,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
https://pu.edu.pk/page/show/contact-us.html,Ph.D Programs,https://pu.edu.pk/program/index/Ph.%20D,a1,False,"Main Page
 

About Us




					
 
					 Our History Our Pride




					
 
					 Administration




					
 
					 Campuses




					
 
					 Picture Gallery




					
 
					 Chancellor's Message




					
 
					 Vice Chancellor's Message




					
 
					   





    Academics
 

Faculties




					
 
					 Departments




					
 
					 Independent Centre




					
 
					 Programs

→
	
    Ph.D Programs 
    Masters Programs 
    Undergraduate Programs 
    Diploma 
    Certificates 
    All Programs 
    				
	


					
 
					 Scholarships




					
 
					 HEC Approved Supervisors




					
 
					 Student Information




					
 
					 Affiliated Colleges

→
	
    Semester System 
    Annual System 
    				
	


					
 
					   






Campus Life



    Careers
 

Apply Online




					
 
					 Available Jobs




					
 
					   





    Research
 

ORIC




					
 
					 Online Databases




					
 
					 Library




					
 
					 Publications




					
 
					 Journals




					
 
					 Books




					
 
					 Doctoral Programme Coordination Committee




					
 
					 Video conferencing




					
 
					 Research websites and free resources




					
 
					 Conferences




					
 
					   





    Admission
 

Apply Online (On-Campus Programs)




					
 
					 BS Admission Related FAQs




					
 
					 Notices 




					
 
					 Regulations




					
 
					 Language Proficiency




					
 
					 Merit Calculator




					
 
					 Merit of Last Year 2023 




					
 
					 Merit Lists 




					
 
					   





    Examination
 

Online Form Submission(Private / Regular & Late College (Affiliated Colleges)




					
 
					 Schedules




					
 
					 Date Sheets




					
 
					 Download Roll No. Slip




					
 
					 Results




					
 
					 Download Result Card




					
 
					 Statistical Analysis / Gazettes




					
 
					 Examination News




					
 
					   






Downloads




RTI"
